"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Function","GO:0033218",11,369,9606,"9606.ENSP00000023064,9606.ENSP00000262178,9606.ENSP00000265594,9606.ENSP00000305372,9606.ENSP00000324270,9606.ENSP00000341044,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689,9606.ENSP00000444810,9606.ENSP00000467494","SLC7A9,VIPR2,MCCC1,ADRB2,OXTR,ACACB,HADHA,MMACHC,ACADVL,FKBP5,GIPR",2.68e-05,0.0265,"Amide binding"
"Function","GO:0004485",2,2,9606,"9606.ENSP00000265594,9606.ENSP00000343657","MCCC1,MCCC2",0.00023,0.0466,"methylcrotonoyl-CoA carboxylase activity"
"TISSUES","BTO:0000078",4,7,9606,"9606.ENSP00000349967,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000468500","CCRL2,IL6,TNF,GFAP",4.63e-07,0.00088,"Microglia"
"TISSUES","BTO:0000801",7,71,9606,"9606.ENSP00000292303,9606.ENSP00000328397,9606.ENSP00000349967,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000468500","CCR5,VMO1,CCRL2,IL6,TNF,IL10,GFAP",5.72e-07,0.00088,"Macrophage"
"TISSUES","BTO:0001034",3,4,9606,"9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IL6,TNF,IL10",8.18e-06,0.0052,"Peritoneal macrophage"
"TISSUES","BTO:0001279",9,213,9606,"9606.ENSP00000216181,9606.ENSP00000317790,9606.ENSP00000349967,9606.ENSP00000351430,9606.ENSP00000360124,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000433490,9606.ENSP00000468500","MYH9,SPTBN5,CCRL2,GYPE,PGM1,IL6,TNF,CALCB,GFAP",1.08e-05,0.0052,"Spinal cord"
"TISSUES","BTO:0000089",26,1675,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000229135,9606.ENSP00000262178,9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000305372,9606.ENSP00000307199,9606.ENSP00000310170,9606.ENSP00000321345,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000349967,9606.ENSP00000351430,9606.ENSP00000354003,9606.ENSP00000357129,9606.ENSP00000364802,9606.ENSP00000371420,9606.ENSP00000377192,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000438689,9606.ENSP00000451752,9606.ENSP00000468500","MAPK1,MYH9,IFNG,VIPR2,SLC4A1,EPB42,ADRB2,AHSP,FOSL1,IL23R,P2RX7,NLRP3,CCRL2,GYPE,GYPA,SPTA1,HSPA1A,GPNMB,G6PD,IL6,TNF,IL10,IDO1,ACADVL,SPTB,GFAP",1.52e-05,0.0058,"Blood"
"TISSUES","BTO:0001491",53,5020,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000216780,9606.ENSP00000223215,9606.ENSP00000231509,9606.ENSP00000258742,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000295550,9606.ENSP00000303427,9606.ENSP00000312029,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000327025,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000341044,9606.ENSP00000343657,9606.ENSP00000343952,9606.ENSP00000346173,9606.ENSP00000349967,9606.ENSP00000350833,9606.ENSP00000351214,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000361813,9606.ENSP00000364802,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000376303,9606.ENSP00000379087,9606.ENSP00000385025,9606.ENSP00000385675,9606.ENSP00000386377,9606.ENSP00000389175,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000412237,9606.ENSP00000419371,9606.ENSP00000438689,9606.ENSP00000444810,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000467494,9606.ENSP00000468500,9606.ENSP00000478257,9606.ENSP00000480484","SLC7A9,MAPK1,MYH9,PCK2,MEST,NR3C1,NUPL2,SLC4A1,MCCC1,CPT1A,COL6A3,PDS5A,UCP2,ENO3,SLC25A20,RORC,P2RX7,NLRP3,ACACB,MCCC2,GPR29,ETFB,CCRL2,MPPED2,TOMM7,COMT,SPTA1,LMBRD1,ACADM,PGM1,SURF1,BEX1,HSPA1A,HADHA,GPNMB,CPT1C,ADM2,SMCR8,IL6,MGAT5,GLYCTK,TNF,SLC12A3,IL10,AZI2,ACADVL,FKBP5,ATP1A1,SPTB,GIPR,GFAP,CCNI2,TCHH",2.13e-05,0.0058,"Viscus"
"TISSUES","BTO:0002606",5,47,9606,"9606.ENSP00000349967,9606.ENSP00000360124,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000468500","CCRL2,PGM1,IL6,TNF,GFAP",1.8e-05,0.0058,"Glial cell"
"TISSUES","BTO:0003861",3,7,9606,"9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IL6,TNF,IL10",2.77e-05,0.0058,"Inflammatory cell"
"TISSUES","BTO:0000562",15,695,9606,"9606.ENSP00000262178,9606.ENSP00000262430,9606.ENSP00000295550,9606.ENSP00000305372,9606.ENSP00000310170,9606.ENSP00000324105,9606.ENSP00000341044,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360217,9606.ENSP00000364802,9606.ENSP00000370023,9606.ENSP00000379011,9606.ENSP00000438689,9606.ENSP00000451752","VIPR2,MLYCD,COL6A3,ADRB2,FOSL1,ENO3,ACACB,LMBRD1,ACADM,RHAG,HSPA1A,HADHA,CPT1B,ACADVL,SPTB",3.7e-05,0.0065,"Heart"
"TISSUES","BTO:0000570",33,2543,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000229135,9606.ENSP00000262178,9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000300215,9606.ENSP00000305372,9606.ENSP00000307199,9606.ENSP00000310170,9606.ENSP00000312029,9606.ENSP00000321345,9606.ENSP00000327025,9606.ENSP00000330696,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000349967,9606.ENSP00000351430,9606.ENSP00000352833,9606.ENSP00000354003,9606.ENSP00000357129,9606.ENSP00000364802,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000377192,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000438689,9606.ENSP00000444810,9606.ENSP00000451752,9606.ENSP00000468500","MAPK1,MYH9,IFNG,VIPR2,SLC4A1,POLG,EPB42,ADRB2,AHSP,FOSL1,UCP2,IL23R,RORC,P2RX7,ADORA2A,NLRP3,CCRL2,GYPE,PTPN22,GYPA,SPTA1,HSPA1A,HADHA,GPNMB,G6PD,IL6,TNF,IL10,IDO1,ACADVL,FKBP5,SPTB,GFAP",3.4e-05,0.0065,"Hematopoietic system"
"TISSUES","BTO:0000759",27,1882,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000295550,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000364802,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000385675,9606.ENSP00000389175,9606.ENSP00000398698,9606.ENSP00000438689,9606.ENSP00000444810,9606.ENSP00000445306,9606.ENSP00000451752","MAPK1,MYH9,PCK2,NR3C1,SLC4A1,MCCC1,CPT1A,COL6A3,ENO3,SLC25A20,ACACB,MCCC2,ETFB,COMT,SPTA1,ACADM,PGM1,HSPA1A,HADHA,GPNMB,IL6,GLYCTK,TNF,ACADVL,FKBP5,ATP1A1,SPTB",4e-05,0.0065,"Liver"
"TISSUES","BTO:0001472",3,9,9606,"9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IL6,TNF,IL10",5.02e-05,0.0074,"Peritoneum"
"TISSUES","BTO:0000088",18,1005,9606,"9606.ENSP00000262178,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000295550,9606.ENSP00000305372,9606.ENSP00000310170,9606.ENSP00000324105,9606.ENSP00000341044,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360217,9606.ENSP00000362727,9606.ENSP00000364802,9606.ENSP00000370023,9606.ENSP00000379011,9606.ENSP00000438689,9606.ENSP00000444810,9606.ENSP00000451752","VIPR2,MLYCD,MCCC1,COL6A3,ADRB2,FOSL1,ENO3,ACACB,LMBRD1,ACADM,RHAG,DENND1A,HSPA1A,HADHA,CPT1B,ACADVL,FKBP5,SPTB",6.55e-05,0.0089,"Cardiovascular system"
"TISSUES","BTO:0001489",99,12619,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000216780,9606.ENSP00000223215,9606.ENSP00000229135,9606.ENSP00000231509,9606.ENSP00000258742,9606.ENSP00000262178,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000262741,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000295550,9606.ENSP00000299847,9606.ENSP00000300215,9606.ENSP00000303427,9606.ENSP00000305372,9606.ENSP00000307199,9606.ENSP00000308117,9606.ENSP00000308725,9606.ENSP00000310170,9606.ENSP00000310649,9606.ENSP00000310933,9606.ENSP00000311837,9606.ENSP00000312029,9606.ENSP00000317790,9606.ENSP00000321345,9606.ENSP00000324105,9606.ENSP00000324270,9606.ENSP00000326305,9606.ENSP00000327025,9606.ENSP00000328397,9606.ENSP00000330696,9606.ENSP00000334665,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000341044,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000343952,9606.ENSP00000344095,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000349967,9606.ENSP00000350833,9606.ENSP00000351214,9606.ENSP00000351430,9606.ENSP00000352833,9606.ENSP00000354003,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000361813,9606.ENSP00000362206,9606.ENSP00000362727,9606.ENSP00000364802,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000372139,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000377192,9606.ENSP00000379011,9606.ENSP00000379087,9606.ENSP00000384370,9606.ENSP00000385025,9606.ENSP00000385675,9606.ENSP00000386377,9606.ENSP00000389175,9606.ENSP00000393066,9606.ENSP00000397312,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000408236,9606.ENSP00000412237,9606.ENSP00000419371,9606.ENSP00000425840,9606.ENSP00000430950,9606.ENSP00000433490,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000444810,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000467494,9606.ENSP00000468500,9606.ENSP00000478257,9606.ENSP00000480020,9606.ENSP00000480484","SLC7A9,MAPK1,MYH9,PCK2,MEST,IFNG,NR3C1,NUPL2,VIPR2,SLC4A1,MLYCD,PIK3R3,MCCC1,CPT1A,POLG,HTR6,CCR5,COL6A3,CHRFAM7A,EPB42,PDS5A,ADRB2,AHSP,CD248,GABRB3,FOSL1,BRSK1,MADD,SNTG2,UCP2,SPTBN5,IL23R,ENO3,OXTR,SLC25A20,RORC,VMO1,P2RX7,FSCN2,ADORA2A,NLRP3,ACACB,KLHL7,MCCC2,GPR29,ZNF683,KCNQ5,ETFB,CCRL2,MPPED2,TOMM7,GYPE,PTPN22,GYPA,COMT,SPTA1,ELOVL4,LMBRD1,ACADM,PGM1,RHAG,SURF1,BEX1,KLHL4,DENND1A,HSPA1A,HADHA,GPNMB,DEFA1,COLQ,CPT1C,G6PD,CPT1B,ADM2,STEAP1B,SMCR8,IL6,MGAT5,GLYCTK,SLC4A10,LRRN3,TNF,SLC12A3,CYTH2,IL10,AZI2,RNF150,IDO1,CALCB,ACADVL,DMXL2,FKBP5,ATP1A1,SPTB,GIPR,GFAP,CCNI2,HEMGN,TCHH",8.48e-05,0.0108,"Whole body"
"TISSUES","BTO:0001031",2,2,9606,"9606.ENSP00000385675,9606.ENSP00000398698","IL6,TNF",0.00023,0.025,"Peritoneal fluid"
"TISSUES","BTO:0002731",3,16,9606,"9606.ENSP00000262418,9606.ENSP00000307199,9606.ENSP00000354003","SLC4A1,AHSP,GYPA",0.00021,0.025,"Erythroid cell"
"TISSUES","BTO:0004053",4,43,9606,"9606.ENSP00000307199,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000349967","AHSP,P2RX7,NLRP3,CCRL2",0.00021,0.025,"Umbilical cord blood"
"TISSUES","BTO:0000042",109,14895,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000216780,9606.ENSP00000223215,9606.ENSP00000229135,9606.ENSP00000231509,9606.ENSP00000258742,9606.ENSP00000258975,9606.ENSP00000262178,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000262741,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000289753,9606.ENSP00000290039,9606.ENSP00000292303,9606.ENSP00000295550,9606.ENSP00000299847,9606.ENSP00000300215,9606.ENSP00000303427,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000307199,9606.ENSP00000308117,9606.ENSP00000308725,9606.ENSP00000310170,9606.ENSP00000310649,9606.ENSP00000310933,9606.ENSP00000311837,9606.ENSP00000312029,9606.ENSP00000317790,9606.ENSP00000321345,9606.ENSP00000322898,9606.ENSP00000324105,9606.ENSP00000324270,9606.ENSP00000326305,9606.ENSP00000327025,9606.ENSP00000328397,9606.ENSP00000330696,9606.ENSP00000334665,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000341044,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000343952,9606.ENSP00000344095,9606.ENSP00000345055,9606.ENSP00000345333,9606.ENSP00000346173,9606.ENSP00000349967,9606.ENSP00000350833,9606.ENSP00000351214,9606.ENSP00000351430,9606.ENSP00000352833,9606.ENSP00000354003,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000361064,9606.ENSP00000361813,9606.ENSP00000362206,9606.ENSP00000362727,9606.ENSP00000364802,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000372139,9606.ENSP00000372160,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000377192,9606.ENSP00000379011,9606.ENSP00000379087,9606.ENSP00000383840,9606.ENSP00000384370,9606.ENSP00000385025,9606.ENSP00000385675,9606.ENSP00000385689,9606.ENSP00000386377,9606.ENSP00000389175,9606.ENSP00000393066,9606.ENSP00000397312,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000408236,9606.ENSP00000412237,9606.ENSP00000419371,9606.ENSP00000425840,9606.ENSP00000430950,9606.ENSP00000433490,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000444810,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000467494,9606.ENSP00000468500,9606.ENSP00000478257,9606.ENSP00000480020,9606.ENSP00000480484","SLC7A9,MAPK1,MYH9,PCK2,MEST,IFNG,NR3C1,NUPL2,TACO1,VIPR2,SLC4A1,MLYCD,PIK3R3,MCCC1,CPT1A,POLG,MMAA,HTR6,CACHD1,CCR5,COL6A3,CHRFAM7A,EPB42,PDS5A,ADORA2B,ADRB2,AHSP,CD248,GABRB3,FOSL1,BRSK1,MADD,SNTG2,UCP2,SPTBN5,IL23R,EBF1,ENO3,OXTR,SLC25A20,RORC,VMO1,P2RX7,FSCN2,ADORA2A,NLRP3,ACACB,KLHL7,MCCC2,GPR29,ZNF683,KCNQ5,ZNF69,ETFB,CCRL2,MPPED2,TOMM7,GYPE,PTPN22,GYPA,COMT,SPTA1,ELOVL4,LMBRD1,ACADM,PGM1,RHAG,SURF1,MINPP1,BEX1,KLHL4,DENND1A,HSPA1A,HADHA,GPNMB,DEFA1,DOK6,COLQ,CPT1C,G6PD,CPT1B,ADM2,MMACHC,STEAP1B,SMCR8,IL6,GRAMD4,MGAT5,GLYCTK,SLC4A10,LRRN3,TNF,SLC12A3,CYTH2,IL10,AZI2,RNF150,IDO1,CALCB,ACADVL,DMXL2,FKBP5,ATP1A1,SPTB,GIPR,GFAP,CCNI2,HEMGN,TCHH",0.00039,0.0383,"Animal"
"TISSUES","BTO:0000345",31,2645,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000295550,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000343657,9606.ENSP00000343952,9606.ENSP00000346173,9606.ENSP00000349967,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000364802,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000385675,9606.ENSP00000389175,9606.ENSP00000398698,9606.ENSP00000438689,9606.ENSP00000444810,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000467494,9606.ENSP00000478257","MAPK1,MYH9,PCK2,NR3C1,SLC4A1,MCCC1,CPT1A,COL6A3,ENO3,SLC25A20,ACACB,MCCC2,GPR29,ETFB,CCRL2,COMT,SPTA1,ACADM,PGM1,HSPA1A,HADHA,GPNMB,IL6,GLYCTK,TNF,ACADVL,FKBP5,ATP1A1,SPTB,GIPR,CCNI2",4e-04,0.0383,"Digestive gland"
"TISSUES","BTO:0000685",2,3,9606,"9606.ENSP00000385675,9606.ENSP00000398698","IL6,TNF",0.00038,0.0383,"Kupffer cell"
"TISSUES","BTO:0003350",2,3,9606,"9606.ENSP00000385675,9606.ENSP00000398698","IL6,TNF",0.00038,0.0383,"BV-2 cell"
"TISSUES","BTO:0001370",2,4,9606,"9606.ENSP00000385675,9606.ENSP00000398698","IL6,TNF",0.00057,0.0453,"THP-1 cell"
"TISSUES","BTO:0003742",2,4,9606,"9606.ENSP00000385675,9606.ENSP00000398698","IL6,TNF",0.00057,0.0453,"Synoviocyte"
"DISEASES","DOID:0014667",31,997,9606,"9606.ENSP00000023064,9606.ENSP00000258975,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000292303,9606.ENSP00000312029,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000337383,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000352833,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000377192,9606.ENSP00000379011,9606.ENSP00000383840,9606.ENSP00000385675,9606.ENSP00000389175,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858","SLC7A9,TACO1,MLYCD,MCCC1,CPT1A,POLG,MMAA,CCR5,UCP2,ENO3,SLC25A20,NLRP3,MCCC2,ETFB,PTPN22,LMBRD1,ACADM,PGM1,SURF1,CUBN,HADHA,GPNMB,G6PD,CPT1B,MMACHC,IL6,GLYCTK,TNF,SLC12A3,ACADVL,DMXL2",1.33e-13,5.82e-10,"Disease of metabolism"
"DISEASES","DOID:655",24,726,9606,"9606.ENSP00000023064,9606.ENSP00000258975,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000312029,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000337383,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000377192,9606.ENSP00000379011,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000438689","SLC7A9,TACO1,MLYCD,MCCC1,CPT1A,POLG,MMAA,UCP2,ENO3,SLC25A20,NLRP3,MCCC2,ETFB,LMBRD1,ACADM,PGM1,SURF1,CUBN,HADHA,G6PD,CPT1B,MMACHC,GLYCTK,ACADVL",3.6e-11,7.86e-08,"Inherited metabolic disorder"
"DISEASES","DOID:4",70,5921,9606,"9606.ENSP00000023064,9606.ENSP00000216181,9606.ENSP00000223215,9606.ENSP00000229135,9606.ENSP00000231509,9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000292303,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000305372,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000317790,9606.ENSP00000321345,9606.ENSP00000324105,9606.ENSP00000324270,9606.ENSP00000325868,9606.ENSP00000326305,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000347409,9606.ENSP00000350833,9606.ENSP00000352833,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000362206,9606.ENSP00000362727,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000377192,9606.ENSP00000379011,9606.ENSP00000379087,9606.ENSP00000383840,9606.ENSP00000385025,9606.ENSP00000385675,9606.ENSP00000389175,9606.ENSP00000393066,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000412237,9606.ENSP00000427690,9606.ENSP00000433490,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000444810,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000468500,9606.ENSP00000480020,9606.ENSP00000480484","SLC7A9,MYH9,MEST,IFNG,NR3C1,TACO1,SLC4A1,MLYCD,MCCC1,CPT1A,POLG,MMAA,CCR5,COL6A3,EPB42,ADRB2,GABRB3,MADD,UCP2,SPTBN5,IL23R,ENO3,OXTR,ODF3,SLC25A20,FSCN2,NLRP3,KLHL7,MCCC2,KCNQ5,ETFB,KEL,MPPED2,PTPN22,COMT,SPTA1,ELOVL4,LMBRD1,ACADM,PGM1,RHAG,SURF1,KLHL4,DENND1A,CUBN,HADHA,GPNMB,COLQ,CPT1C,G6PD,CPT1B,ADM2,MMACHC,SMCR8,IL6,GLYCTK,SLC4A10,TNF,SLC12A3,IL10,GYPB,CALCB,ACADVL,DMXL2,FKBP5,ATP1A1,SPTB,GFAP,HEMGN,TCHH",9.26e-10,1.35e-06,"Disease"
"DISEASES","DOID:9252",10,131,9606,"9606.ENSP00000023064,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000281317,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840,9606.ENSP00000438689","SLC7A9,MLYCD,MCCC1,MMAA,MCCC2,ETFB,LMBRD1,CUBN,MMACHC,ACADVL",1.94e-08,2.12e-05,"Amino acid metabolic disorder"
"DISEASES","DOID:583",7,64,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000360217,9606.ENSP00000377192,9606.ENSP00000427690,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,RHAG,G6PD,GYPB,SPTB",2.99e-07,0.00026,"Hemolytic anemia"
"DISEASES","DOID:0060180",5,22,9606,"9606.ENSP00000229135,9606.ENSP00000321345,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IFNG,IL23R,IL6,TNF,IL10",6.34e-07,4e-04,"Colitis"
"DISEASES","DOID:589",6,55,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000360217,9606.ENSP00000377192,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,RHAG,G6PD,SPTB",2.2e-06,0.0012,"Congenital hemolytic anemia"
"DISEASES","DOID:0060159",5,33,9606,"9606.ENSP00000262430,9606.ENSP00000281317,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MLYCD,MMAA,LMBRD1,CUBN,MMACHC",3.73e-06,0.0016,"Organic acidemia"
"DISEASES","DOID:12971",4,13,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,SPTB",3.24e-06,0.0016,"Hereditary spherocytosis"
"DISEASES","DOID:8577",4,13,9606,"9606.ENSP00000229135,9606.ENSP00000321345,9606.ENSP00000398698,9606.ENSP00000412237","IFNG,IL23R,TNF,IL10",3.24e-06,0.0016,"Ulcerative colitis"
"DISEASES","DOID:2355",8,152,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000360217,9606.ENSP00000367064,9606.ENSP00000377192,9606.ENSP00000427690,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,RHAG,CUBN,G6PD,GYPB,SPTB",7.45e-06,0.0027,"Anemia"
"DISEASES","DOID:7",50,4452,9606,"9606.ENSP00000023064,9606.ENSP00000216181,9606.ENSP00000223215,9606.ENSP00000229135,9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000292303,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000305372,9606.ENSP00000308725,9606.ENSP00000317790,9606.ENSP00000321345,9606.ENSP00000324105,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000347409,9606.ENSP00000350833,9606.ENSP00000352833,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000362727,9606.ENSP00000367064,9606.ENSP00000371420,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000377192,9606.ENSP00000379087,9606.ENSP00000385675,9606.ENSP00000393066,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000412237,9606.ENSP00000427690,9606.ENSP00000433490,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000468500,9606.ENSP00000480020,9606.ENSP00000480484","SLC7A9,MYH9,MEST,IFNG,NR3C1,SLC4A1,MCCC1,POLG,CCR5,COL6A3,EPB42,ADRB2,GABRB3,SPTBN5,IL23R,ENO3,FSCN2,NLRP3,KLHL7,MCCC2,KCNQ5,KEL,MPPED2,PTPN22,COMT,SPTA1,ELOVL4,RHAG,SURF1,DENND1A,CUBN,GPNMB,COLQ,CPT1C,G6PD,ADM2,IL6,SLC4A10,TNF,SLC12A3,IL10,GYPB,CALCB,ACADVL,DMXL2,ATP1A1,SPTB,GFAP,HEMGN,TCHH",7.62e-06,0.0027,"Disease of anatomical entity"
